    0.10000E-03    0.42039E+03
    0.10202E-03    0.42860E+03
    0.10408E-03    0.43698E+03
    0.10618E-03    0.44551E+03
    0.10833E-03    0.45422E+03
    0.11052E-03    0.46309E+03
    0.11275E-03    0.47214E+03
    0.11503E-03    0.48136E+03
    0.11735E-03    0.49077E+03
    0.11972E-03    0.50035E+03
    0.12214E-03    0.51013E+03
    0.12461E-03    0.52009E+03
    0.12712E-03    0.53025E+03
    0.12969E-03    0.54061E+03
    0.13231E-03    0.55116E+03
    0.13499E-03    0.56193E+03
    0.13771E-03    0.57290E+03
    0.14049E-03    0.58409E+03
    0.14333E-03    0.59550E+03
    0.14623E-03    0.60712E+03
    0.14918E-03    0.61898E+03
    0.15220E-03    0.63107E+03
    0.15527E-03    0.64339E+03
    0.15841E-03    0.65595E+03
    0.16161E-03    0.66875E+03
    0.16487E-03    0.68181E+03
    0.16820E-03    0.69512E+03
    0.17160E-03    0.70869E+03
    0.17507E-03    0.72252E+03
    0.17860E-03    0.73662E+03
    0.18221E-03    0.75100E+03
    0.18589E-03    0.76565E+03
    0.18965E-03    0.78059E+03
    0.19348E-03    0.79582E+03
    0.19739E-03    0.81135E+03
    0.20138E-03    0.82718E+03
    0.20544E-03    0.84331E+03
    0.20959E-03    0.85976E+03
    0.21383E-03    0.87653E+03
    0.21815E-03    0.89362E+03
    0.22255E-03    0.91105E+03
    0.22705E-03    0.92881E+03
    0.23164E-03    0.94692E+03
    0.23632E-03    0.96538E+03
    0.24109E-03    0.98420E+03
    0.24596E-03    0.10034E+04
    0.25093E-03    0.10229E+04
    0.25600E-03    0.10429E+04
    0.26117E-03    0.10632E+04
    0.26645E-03    0.10839E+04
    0.27183E-03    0.11050E+04
    0.27732E-03    0.11265E+04
    0.28292E-03    0.11485E+04
    0.28864E-03    0.11708E+04
    0.29447E-03    0.11936E+04
    0.30042E-03    0.12168E+04
    0.30649E-03    0.12405E+04
    0.31268E-03    0.12646E+04
    0.31899E-03    0.12892E+04
    0.32544E-03    0.13143E+04
    0.33201E-03    0.13399E+04
    0.33872E-03    0.13659E+04
    0.34556E-03    0.13925E+04
    0.35254E-03    0.14195E+04
    0.35966E-03    0.14471E+04
    0.36693E-03    0.14752E+04
    0.37434E-03    0.15038E+04
    0.38190E-03    0.15330E+04
    0.38962E-03    0.15628E+04
    0.39749E-03    0.15931E+04
    0.40552E-03    0.16240E+04
    0.41371E-03    0.16555E+04
    0.42207E-03    0.16876E+04
    0.43060E-03    0.17203E+04
    0.43929E-03    0.17536E+04
    0.44817E-03    0.17876E+04
    0.45722E-03    0.18222E+04
    0.46646E-03    0.18574E+04
    0.47588E-03    0.18934E+04
    0.48550E-03    0.19300E+04
    0.49530E-03    0.19673E+04
    0.50531E-03    0.20053E+04
    0.51552E-03    0.20440E+04
    0.52593E-03    0.20835E+04
    0.53656E-03    0.21237E+04
    0.54739E-03    0.21647E+04
    0.55845E-03    0.22064E+04
    0.56973E-03    0.22489E+04
    0.58124E-03    0.22922E+04
    0.59299E-03    0.23363E+04
    0.60496E-03    0.23813E+04
    0.61719E-03    0.24271E+04
    0.62965E-03    0.24737E+04
    0.64237E-03    0.25212E+04
    0.65535E-03    0.25696E+04
    0.66859E-03    0.26189E+04
    0.68210E-03    0.26691E+04
    0.69588E-03    0.27203E+04
    0.70993E-03    0.27724E+04
    0.72427E-03    0.28254E+04
    0.73891E-03    0.28794E+04
    0.75383E-03    0.29344E+04
    0.76906E-03    0.29904E+04
    0.78460E-03    0.30475E+04
    0.80045E-03    0.31056E+04
    0.81662E-03    0.31647E+04
    0.83311E-03    0.32249E+04
    0.84994E-03    0.32862E+04
    0.86711E-03    0.33487E+04
    0.88463E-03    0.34122E+04
    0.90250E-03    0.34769E+04
    0.92073E-03    0.35428E+04
    0.93933E-03    0.36098E+04
    0.95831E-03    0.36781E+04
    0.97767E-03    0.37475E+04
    0.99742E-03    0.38182E+04
    0.10176E-02    0.38902E+04
    0.10381E-02    0.39634E+04
    0.10591E-02    0.40379E+04
    0.10805E-02    0.41137E+04
    0.11023E-02    0.41909E+04
    0.11246E-02    0.42694E+04
    0.11473E-02    0.43492E+04
    0.11705E-02    0.44305E+04
    0.11941E-02    0.45132E+04
    0.12182E-02    0.45973E+04
    0.12429E-02    0.46828E+04
    0.12680E-02    0.47698E+04
    0.12936E-02    0.48583E+04
    0.13197E-02    0.49482E+04
    0.13464E-02    0.50397E+04
    0.13736E-02    0.51328E+04
    0.14013E-02    0.52274E+04
    0.14296E-02    0.53235E+04
    0.14585E-02    0.54213E+04
    0.14880E-02    0.55207E+04
    0.15180E-02    0.56217E+04
    0.15487E-02    0.57244E+04
    0.15800E-02    0.58287E+04
    0.16119E-02    0.59348E+04
    0.16445E-02    0.60425E+04
    0.16777E-02    0.61520E+04
    0.17116E-02    0.62632E+04
    0.17462E-02    0.63761E+04
    0.17814E-02    0.64908E+04
    0.18174E-02    0.66074E+04
    0.18541E-02    0.67257E+04
    0.18916E-02    0.68458E+04
    0.19298E-02    0.69678E+04
    0.19688E-02    0.70916E+04
    0.20086E-02    0.72173E+04
    0.20491E-02    0.73449E+04
    0.20905E-02    0.74744E+04
    0.21328E-02    0.76058E+04
    0.21758E-02    0.77391E+04
    0.22198E-02    0.78743E+04
    0.22646E-02    0.80114E+04
    0.23104E-02    0.81505E+04
    0.23571E-02    0.82916E+04
    0.24047E-02    0.84346E+04
    0.24533E-02    0.85796E+04
    0.25028E-02    0.87265E+04
    0.25534E-02    0.88754E+04
    0.26050E-02    0.90264E+04
    0.26576E-02    0.91793E+04
    0.27113E-02    0.93341E+04
    0.27660E-02    0.94910E+04
    0.28219E-02    0.96499E+04
    0.28789E-02    0.98107E+04
    0.29371E-02    0.99735E+04
    0.29964E-02    0.10138E+05
    0.30569E-02    0.10305E+05
    0.31187E-02    0.10474E+05
    0.31817E-02    0.10645E+05
    0.32460E-02    0.10817E+05
    0.33115E-02    0.10992E+05
    0.33784E-02    0.11168E+05
    0.34467E-02    0.11347E+05
    0.35163E-02    0.11527E+05
    0.35874E-02    0.11709E+05
    0.36598E-02    0.11893E+05
    0.37338E-02    0.12079E+05
    0.38092E-02    0.12266E+05
    0.38861E-02    0.12455E+05
    0.39646E-02    0.12646E+05
    0.40447E-02    0.12839E+05
    0.41264E-02    0.13033E+05
    0.42098E-02    0.13229E+05
    0.42948E-02    0.13427E+05
    0.43816E-02    0.13626E+05
    0.44701E-02    0.13827E+05
    0.45604E-02    0.14029E+05
    0.46525E-02    0.14232E+05
    0.47465E-02    0.14437E+05
    0.48424E-02    0.14643E+05
    0.49402E-02    0.14850E+05
    0.50400E-02    0.15058E+05
    0.51419E-02    0.15267E+05
    0.52457E-02    0.15478E+05
    0.53517E-02    0.15689E+05
    0.54598E-02    0.15901E+05
    0.55701E-02    0.16114E+05
    0.56826E-02    0.16328E+05
    0.57974E-02    0.16542E+05
    0.59145E-02    0.16756E+05
    0.60340E-02    0.16972E+05
    0.61559E-02    0.17187E+05
    0.62803E-02    0.17402E+05
    0.64072E-02    0.17618E+05
    0.65366E-02    0.17833E+05
    0.66686E-02    0.18049E+05
